Horodate;P Soutiree (kW)
21.01.2024 18:50;164412
21.01.2024 19:00;151164
21.01.2024 19:10;152708
21.01.2024 19:20;152979
21.01.2024 19:30;150729
21.01.2024 19:40;153093
21.01.2024 19:50;152359
21.01.2024 20:00;149730
21.01.2024 20:10;151301
21.01.2024 20:20;151972
21.01.2024 20:30;155424
21.01.2024 20:40;153427
21.01.2024 20:50;150589
21.01.2024 21:00;142917
21.01.2024 21:10;139867
21.01.2024 21:20;143812
21.01.2024 21:30;141481
21.01.2024 21:40;142048
21.01.2024 21:50;144177
21.01.2024 22:00;140257
21.01.2024 22:10;140092
21.01.2024 22:20;141313
21.01.2024 22:30;143746
21.01.2024 22:40;139909
21.01.2024 22:50;137940
21.01.2024 23:00;141511
21.01.2024 23:10;143016
21.01.2024 23:20;143988
21.01.2024 23:30;141493
21.01.2024 23:40;141571
21.01.2024 23:50;143919
22.01.2024 00:00;156315
22.01.2024 00:10;158537
22.01.2024 00:20;159406
22.01.2024 00:30;159794
22.01.2024 00:40;158355
22.01.2024 00:50;159172
22.01.2024 01:00;155388
22.01.2024 01:10;158133
22.01.2024 01:20;159800
22.01.2024 01:30;157647
22.01.2024 01:40;159208
22.01.2024 01:50;159790
22.01.2024 02:00;158606
22.01.2024 02:10;159376
22.01.2024 02:20;157676
22.01.2024 02:30;158810
22.01.2024 02:40;160035
22.01.2024 02:50;159355
22.01.2024 03:00;158240
22.01.2024 03:10;159456
22.01.2024 03:20;160192
22.01.2024 03:30;156045
22.01.2024 03:40;160859
22.01.2024 03:50;158616
22.01.2024 04:00;159758
22.01.2024 04:10;160916
22.01.2024 04:20;157062
22.01.2024 04:30;158056
22.01.2024 04:40;158687
22.01.2024 04:50;157944
22.01.2024 05:00;161722
22.01.2024 05:10;159875
22.01.2024 05:20;162367
22.01.2024 05:30;165547
22.01.2024 05:40;165477
22.01.2024 05:50;168726
22.01.2024 06:00;171836
22.01.2024 06:10;172901
22.01.2024 06:20;175300
22.01.2024 06:30;176686
22.01.2024 06:40;177248
22.01.2024 06:50;182042
22.01.2024 07:00;186232
22.01.2024 07:10;184988
22.01.2024 07:20;186658
22.01.2024 07:30;188719
22.01.2024 07:40;187136
22.01.2024 07:50;192954
22.01.2024 08:00;192063
22.01.2024 08:10;195568
22.01.2024 08:20;193380
22.01.2024 08:30;198567
22.01.2024 08:40;198363
22.01.2024 08:50;199390
22.01.2024 09:00;200271
22.01.2024 09:10;199547
22.01.2024 09:20;201721
22.01.2024 09:30;200131
22.01.2024 09:40;196969
22.01.2024 09:50;198244
22.01.2024 10:00;199641
22.01.2024 10:10;200385
22.01.2024 10:20;199835
22.01.2024 10:30;201748
22.01.2024 10:40;196993
22.01.2024 10:50;200135
22.01.2024 11:00;197193
22.01.2024 11:10;201060
22.01.2024 11:20;199778
22.01.2024 11:30;200549
22.01.2024 11:40;198624
22.01.2024 11:50;201839
22.01.2024 12:00;193323
22.01.2024 12:10;192635
22.01.2024 12:20;191566
22.01.2024 12:30;192630
22.01.2024 12:40;190700
22.01.2024 12:50;193043
22.01.2024 13:00;200354
22.01.2024 13:10;199486
22.01.2024 13:20;196786
22.01.2024 13:30;198422
22.01.2024 13:40;195940
22.01.2024 13:50;198739
22.01.2024 14:00;198556
22.01.2024 14:10;195075
22.01.2024 14:20;196137
22.01.2024 14:30;197455
22.01.2024 14:40;197429
22.01.2024 14:50;196066
22.01.2024 15:00;198463
22.01.2024 15:10;198257
22.01.2024 15:20;197589
22.01.2024 15:30;196746
22.01.2024 15:40;199453
22.01.2024 15:50;200363
22.01.2024 16:00;197155
22.01.2024 16:10;196962
22.01.2024 16:20;198617
22.01.2024 16:30;197343
22.01.2024 16:40;197671
22.01.2024 16:50;198989
22.01.2024 17:00;190936
22.01.2024 17:10;195777
22.01.2024 17:20;193909
22.01.2024 17:30;193183
22.01.2024 17:40;193666
22.01.2024 17:50;193744
22.01.2024 18:00;191203
22.01.2024 18:10;196042
22.01.2024 18:20;193862
22.01.2024 18:30;194465
22.01.2024 18:40;195227
22.01.2024 18:50;192268
22.01.2024 19:00;180230
22.01.2024 19:10;179119
22.01.2024 19:20;180790
22.01.2024 19:30;176329
22.01.2024 19:40;179371
22.01.2024 19:50;178616
22.01.2024 20:00;180168
22.01.2024 20:10;180225
22.01.2024 20:20;178459
22.01.2024 20:30;178452
22.01.2024 20:40;179354
22.01.2024 20:50;178175
22.01.2024 21:00;168543
22.01.2024 21:10;166726
22.01.2024 21:20;162920
22.01.2024 21:30;166718
22.01.2024 21:40;165722
22.01.2024 21:50;164833
22.01.2024 22:00;165424
22.01.2024 22:10;167444
22.01.2024 22:20;169273
22.01.2024 22:30;167750
22.01.2024 22:40;166370
22.01.2024 22:50;167964
22.01.2024 23:00;166591
22.01.2024 23:10;166238
22.01.2024 23:20;165548
22.01.2024 23:30;164652
22.01.2024 23:40;166695
22.01.2024 23:50;167517
23.01.2024 00:00;158975
23.01.2024 00:10;158496
23.01.2024 00:20;157701
23.01.2024 00:30;160032
23.01.2024 00:40;157144
23.01.2024 00:50;160284
23.01.2024 01:00;157617
23.01.2024 01:10;157991
23.01.2024 01:20;156920
23.01.2024 01:30;158368
23.01.2024 01:40;160583
23.01.2024 01:50;159893
23.01.2024 02:00;160588
23.01.2024 02:10;159903
23.01.2024 02:20;157464
23.01.2024 02:30;158624
23.01.2024 02:40;157950
23.01.2024 02:50;161116
23.01.2024 03:00;157325
23.01.2024 03:10;160461
23.01.2024 03:20;160459
23.01.2024 03:30;161864
23.01.2024 03:40;158505
23.01.2024 03:50;160188
23.01.2024 04:00;162542
23.01.2024 04:10;158194
23.01.2024 04:20;156817
23.01.2024 04:30;156300
23.01.2024 04:40;160189
23.01.2024 04:50;156295
23.01.2024 05:00;158562
23.01.2024 05:10;161816
23.01.2024 05:20;163478
23.01.2024 05:30;165878
23.01.2024 05:40;167613
23.01.2024 05:50;171238
23.01.2024 06:00;169932
23.01.2024 06:10;172385
23.01.2024 06:20;174281
23.01.2024 06:30;178725
23.01.2024 06:40;180871
23.01.2024 06:50;182237
23.01.2024 07:00;185375
23.01.2024 07:10;183193
23.01.2024 07:20;188821
23.01.2024 07:30;189965
23.01.2024 07:40;190143
23.01.2024 07:50;193073
23.01.2024 08:00;189275
23.01.2024 08:10;192333
23.01.2024 08:20;193377
23.01.2024 08:30;196922
23.01.2024 08:40;195625
23.01.2024 08:50;199696
23.01.2024 09:00;201976
23.01.2024 09:10;200963
23.01.2024 09:20;200346
23.01.2024 09:30;198438
23.01.2024 09:40;198650
23.01.2024 09:50;201794
23.01.2024 10:00;201089
23.01.2024 10:10;199861
23.01.2024 10:20;199293
23.01.2024 10:30;196881
23.01.2024 10:40;198314
23.01.2024 10:50;202787
23.01.2024 11:00;197999
23.01.2024 11:10;200204
23.01.2024 11:20;201431
23.01.2024 11:30;198038
23.01.2024 11:40;200197
23.01.2024 11:50;201327
23.01.2024 12:00;191779
23.01.2024 12:10;196063
23.01.2024 12:20;189257
23.01.2024 12:30;193348
23.01.2024 12:40;191501
23.01.2024 12:50;192918
23.01.2024 13:00;198542
23.01.2024 13:10;196780
23.01.2024 13:20;198223
23.01.2024 13:30;195093
23.01.2024 13:40;198785
23.01.2024 13:50;198327
23.01.2024 14:00;198838
23.01.2024 14:10;199467
23.01.2024 14:20;198431
23.01.2024 14:30;198102
23.01.2024 14:40;196558
23.01.2024 14:50;196812
23.01.2024 15:00;199660
23.01.2024 15:10;200035
23.01.2024 15:20;197523
23.01.2024 15:30;197949
23.01.2024 15:40;196523
23.01.2024 15:50;199639
23.01.2024 16:00;198878
23.01.2024 16:10;200792
23.01.2024 16:20;196563
23.01.2024 16:30;197313
23.01.2024 16:40;198227
23.01.2024 16:50;198850
23.01.2024 17:00;193476
23.01.2024 17:10;192491
23.01.2024 17:20;195122
23.01.2024 17:30;194882
23.01.2024 17:40;192426
23.01.2024 17:50;195833
23.01.2024 18:00;195555
23.01.2024 18:10;194001
23.01.2024 18:20;193919
23.01.2024 18:30;194631
23.01.2024 18:40;192507
23.01.2024 18:50;193845
23.01.2024 19:00;176291
23.01.2024 19:10;180835
23.01.2024 19:20;177178
23.01.2024 19:30;181775
23.01.2024 19:40;179025
23.01.2024 19:50;179202
23.01.2024 20:00;178578
23.01.2024 20:10;179088
23.01.2024 20:20;181648
23.01.2024 20:30;175788
23.01.2024 20:40;181435
23.01.2024 20:50;180027
23.01.2024 21:00;165469
23.01.2024 21:10;165667
23.01.2024 21:20;169795
23.01.2024 21:30;165862
23.01.2024 21:40;165550
23.01.2024 21:50;168986
23.01.2024 22:00;167788
23.01.2024 22:10;165873
23.01.2024 22:20;167605
23.01.2024 22:30;165741
23.01.2024 22:40;168931
23.01.2024 22:50;168872
23.01.2024 23:00;168078
23.01.2024 23:10;167822
23.01.2024 23:20;169922
23.01.2024 23:30;167280
23.01.2024 23:40;165507
23.01.2024 23:50;167954
24.01.2024 00:00;162249
24.01.2024 00:10;157598
24.01.2024 00:20;158578
24.01.2024 00:30;159745
24.01.2024 00:40;159039
24.01.2024 00:50;157647
24.01.2024 01:00;160803
24.01.2024 01:10;162600
24.01.2024 01:20;159414
24.01.2024 01:30;157764
24.01.2024 01:40;156797
24.01.2024 01:50;159507
24.01.2024 02:00;160776
24.01.2024 02:10;159833
24.01.2024 02:20;159116
24.01.2024 02:30;158236
24.01.2024 02:40;157482
24.01.2024 02:50;160372
24.01.2024 03:00;160491
24.01.2024 03:10;156801
24.01.2024 03:20;161505
24.01.2024 03:30;159981
24.01.2024 03:40;161219
24.01.2024 03:50;157107
24.01.2024 04:00;157071
24.01.2024 04:10;158897
24.01.2024 04:20;159874
24.01.2024 04:30;161815
24.01.2024 04:40;160179
24.01.2024 04:50;158756
24.01.2024 05:00;157580
24.01.2024 05:10;163005
24.01.2024 05:20;161753
24.01.2024 05:30;167683
24.01.2024 05:40;166853
24.01.2024 05:50;171706
24.01.2024 06:00;172378
24.01.2024 06:10;173195
24.01.2024 06:20;174661
24.01.2024 06:30;176969
24.01.2024 06:40;180162
24.01.2024 06:50;181676
24.01.2024 07:00;182709
24.01.2024 07:10;184712
24.01.2024 07:20;186438
24.01.2024 07:30;184487
24.01.2024 07:40;189727
24.01.2024 07:50;188930
24.01.2024 08:00;190030
24.01.2024 08:10;190589
24.01.2024 08:20;191789
24.01.2024 08:30;193807
24.01.2024 08:40;196136
24.01.2024 08:50;201490
24.01.2024 09:00;151567
24.01.2024 09:10;152036
24.01.2024 09:20;152528
24.01.2024 09:30;151648
24.01.2024 09:40;152482
24.01.2024 09:50;150886
24.01.2024 10:00;154159
24.01.2024 10:10;155040
24.01.2024 10:20;149466
24.01.2024 10:30;149849
24.01.2024 10:40;151336
24.01.2024 10:50;150526
24.01.2024 11:00;200679
24.01.2024 11:10;198828
24.01.2024 11:20;203168
24.01.2024 11:30;201706
24.01.2024 11:40;200239
24.01.2024 11:50;201460
24.01.2024 12:00;193419
24.01.2024 12:10;190914
24.01.2024 12:20;190536
24.01.2024 12:30;191877
24.01.2024 12:40;193052
24.01.2024 12:50;191969
24.01.2024 13:00;195515
24.01.2024 13:10;196676
24.01.2024 13:20;197769
24.01.2024 13:30;197767
24.01.2024 13:40;200839
24.01.2024 13:50;195801
24.01.2024 14:00;198638
24.01.2024 14:10;200114
24.01.2024 14:20;201287
24.01.2024 14:30;197273
24.01.2024 14:40;198617
24.01.2024 14:50;198735
24.01.2024 15:00;198173
24.01.2024 15:10;197732
24.01.2024 15:20;198534
24.01.2024 15:30;194082
24.01.2024 15:40;198903
24.01.2024 15:50;198069
24.01.2024 16:00;197546
24.01.2024 16:10;200950
24.01.2024 16:20;196868
24.01.2024 16:30;197275
24.01.2024 16:40;200867
24.01.2024 16:50;196632
24.01.2024 17:00;192975
24.01.2024 17:10;193579
24.01.2024 17:20;195061
24.01.2024 17:30;194112
24.01.2024 17:40;191861
24.01.2024 17:50;193002
24.01.2024 18:00;192889
24.01.2024 18:10;193684
24.01.2024 18:20;194439
24.01.2024 18:30;194427
24.01.2024 18:40;191136
24.01.2024 18:50;195396
24.01.2024 19:00;179899
24.01.2024 19:10;181597
24.01.2024 19:20;180186
24.01.2024 19:30;181172
24.01.2024 19:40;180220
24.01.2024 19:50;181539
24.01.2024 20:00;180303
24.01.2024 20:10;179373
24.01.2024 20:20;182929
24.01.2024 20:30;180854
24.01.2024 20:40;180381
24.01.2024 20:50;177606
24.01.2024 21:00;165348
24.01.2024 21:10;167719
24.01.2024 21:20;167498
24.01.2024 21:30;166359
24.01.2024 21:40;167491
24.01.2024 21:50;169663
24.01.2024 22:00;168323
24.01.2024 22:10;165568
24.01.2024 22:20;167113
24.01.2024 22:30;166073
24.01.2024 22:40;166698
24.01.2024 22:50;166660
24.01.2024 23:00;166564
24.01.2024 23:10;165397
24.01.2024 23:20;167089
24.01.2024 23:30;166439
24.01.2024 23:40;162886
24.01.2024 23:50;170359
25.01.2024 00:00;158438
25.01.2024 00:10;158792
25.01.2024 00:20;158983
25.01.2024 00:30;158999
25.01.2024 00:40;159198
25.01.2024 00:50;157529
25.01.2024 01:00;158044
25.01.2024 01:10;157193
25.01.2024 01:20;160587
25.01.2024 01:30;155962
25.01.2024 01:40;160850
25.01.2024 01:50;161200
25.01.2024 02:00;158667
25.01.2024 02:10;155215
25.01.2024 02:20;158578
25.01.2024 02:30;159024
25.01.2024 02:40;157604
25.01.2024 02:50;158347
25.01.2024 03:00;161415
25.01.2024 03:10;160117
25.01.2024 03:20;157733
25.01.2024 03:30;156724
25.01.2024 03:40;158629
25.01.2024 03:50;158800
25.01.2024 04:00;159864
25.01.2024 04:10;158317
25.01.2024 04:20;159887
25.01.2024 04:30;162023
25.01.2024 04:40;160343
25.01.2024 04:50;159048
25.01.2024 05:00;158845
25.01.2024 05:10;160625
25.01.2024 05:20;164971
25.01.2024 05:30;164299
25.01.2024 05:40;167348
25.01.2024 05:50;169397
25.01.2024 06:00;170607
25.01.2024 06:10;171341
25.01.2024 06:20;175924
25.01.2024 06:30;177388
25.01.2024 06:40;180270
25.01.2024 06:50;180760
25.01.2024 07:00;185431
25.01.2024 07:10;183645
25.01.2024 07:20;188888
25.01.2024 07:30;185059
25.01.2024 07:40;189692
25.01.2024 07:50;191113
25.01.2024 08:00;190567
25.01.2024 08:10;193757
25.01.2024 08:20;196399
25.01.2024 08:30;192515
25.01.2024 08:40;197954
25.01.2024 08:50;194820
25.01.2024 09:00;198472
25.01.2024 09:10;202364
25.01.2024 09:20;199047
25.01.2024 09:30;198159
25.01.2024 09:40;199623
25.01.2024 09:50;203022
25.01.2024 10:00;197172
25.01.2024 10:10;198343
25.01.2024 10:20;202166
25.01.2024 10:30;202707
25.01.2024 10:40;199765
25.01.2024 10:50;198061
25.01.2024 11:00;203064
25.01.2024 11:10;202312
25.01.2024 11:20;200938
25.01.2024 11:30;198701
25.01.2024 11:40;199846
25.01.2024 11:50;199679
25.01.2024 12:00;192256
25.01.2024 12:10;193937
25.01.2024 12:20;193079
25.01.2024 12:30;190144
25.01.2024 12:40;193825
25.01.2024 12:50;192230
25.01.2024 13:00;198911
25.01.2024 13:10;200080
25.01.2024 13:20;196213
25.01.2024 13:30;197826
25.01.2024 13:40;197083
25.01.2024 13:50;195528
25.01.2024 14:00;198400
25.01.2024 14:10;201647
25.01.2024 14:20;195120
25.01.2024 14:30;197832
25.01.2024 14:40;198841
25.01.2024 14:50;198065
25.01.2024 15:00;197710
25.01.2024 15:10;195931
25.01.2024 15:20;198229
25.01.2024 15:30;196745
25.01.2024 15:40;194595
25.01.2024 15:50;199672
25.01.2024 16:00;199318
25.01.2024 16:10;197957
25.01.2024 16:20;198224
25.01.2024 16:30;199491
25.01.2024 16:40;198217
25.01.2024 16:50;199236
25.01.2024 17:00;193354
25.01.2024 17:10;195768
25.01.2024 17:20;194281
25.01.2024 17:30;194091
25.01.2024 17:40;191895
25.01.2024 17:50;194230
25.01.2024 18:00;192552
25.01.2024 18:10;192843
25.01.2024 18:20;192577
25.01.2024 18:30;192201
25.01.2024 18:40;196987
25.01.2024 18:50;195797
25.01.2024 19:00;182401
25.01.2024 19:10;177686
25.01.2024 19:20;179627
25.01.2024 19:30;177580
25.01.2024 19:40;178476
25.01.2024 19:50;178143
25.01.2024 20:00;181379
25.01.2024 20:10;178926
25.01.2024 20:20;181123
25.01.2024 20:30;180426
25.01.2024 20:40;182975
25.01.2024 20:50;177301
25.01.2024 21:00;169169
25.01.2024 21:10;169000
25.01.2024 21:20;165820
25.01.2024 21:30;168791
25.01.2024 21:40;167784
25.01.2024 21:50;166939
25.01.2024 22:00;166044
25.01.2024 22:10;166201
25.01.2024 22:20;170355
25.01.2024 22:30;167281
25.01.2024 22:40;168453
25.01.2024 22:50;166094
25.01.2024 23:00;166110
25.01.2024 23:10;168903
25.01.2024 23:20;165256
25.01.2024 23:30;166657
25.01.2024 23:40;167331
25.01.2024 23:50;167447
26.01.2024 00:00;158851
26.01.2024 00:10;159714
26.01.2024 00:20;160159
26.01.2024 00:30;160222
26.01.2024 00:40;157641
26.01.2024 00:50;158694
26.01.2024 01:00;160912
26.01.2024 01:10;160462
26.01.2024 01:20;157061
26.01.2024 01:30;159647
26.01.2024 01:40;156153
26.01.2024 01:50;159190
26.01.2024 02:00;161967
26.01.2024 02:10;157698
26.01.2024 02:20;157869
26.01.2024 02:30;160266
26.01.2024 02:40;156806
26.01.2024 02:50;158171
26.01.2024 03:00;160015
26.01.2024 03:10;158169
26.01.2024 03:20;158766
26.01.2024 03:30;160236
26.01.2024 03:40;159752
26.01.2024 03:50;159520
26.01.2024 04:00;158611
26.01.2024 04:10;159675
26.01.2024 04:20;158934
26.01.2024 04:30;159807
26.01.2024 04:40;158375
26.01.2024 04:50;158846
26.01.2024 05:00;157635
26.01.2024 05:10;161107
26.01.2024 05:20;161983
26.01.2024 05:30;163569
26.01.2024 05:40;167668
26.01.2024 05:50;169639
26.01.2024 06:00;172534
26.01.2024 06:10;172753
26.01.2024 06:20;176052
26.01.2024 06:30;178306
26.01.2024 06:40;180187
26.01.2024 06:50;180322
26.01.2024 07:00;183824
26.01.2024 07:10;185506
26.01.2024 07:20;186331
26.01.2024 07:30;184550
26.01.2024 07:40;189281
26.01.2024 07:50;193719
26.01.2024 08:00;191220
26.01.2024 08:10;192028
26.01.2024 08:20;195040
26.01.2024 08:30;196309
26.01.2024 08:40;198989
26.01.2024 08:50;196673
26.01.2024 09:00;201017
26.01.2024 09:10;200806
26.01.2024 09:20;199707
26.01.2024 09:30;200428
26.01.2024 09:40;201464
26.01.2024 09:50;201228
26.01.2024 10:00;198205
26.01.2024 10:10;201150
26.01.2024 10:20;199823
26.01.2024 10:30;200029
26.01.2024 10:40;200030
26.01.2024 10:50;199695
26.01.2024 11:00;201708
26.01.2024 11:10;199794
26.01.2024 11:20;198241
26.01.2024 11:30;199330
26.01.2024 11:40;200188
26.01.2024 11:50;201764
26.01.2024 12:00;192665
26.01.2024 12:10;190484
26.01.2024 12:20;195488
26.01.2024 12:30;192157
26.01.2024 12:40;193673
26.01.2024 12:50;191532
26.01.2024 13:00;198680
26.01.2024 13:10;199139
26.01.2024 13:20;199707
26.01.2024 13:30;199466
26.01.2024 13:40;199188
26.01.2024 13:50;197407
26.01.2024 14:00;197022
26.01.2024 14:10;198379
26.01.2024 14:20;199280
26.01.2024 14:30;197546
26.01.2024 14:40;199478
26.01.2024 14:50;200059
26.01.2024 15:00;196506
26.01.2024 15:10;196625
26.01.2024 15:20;197669
26.01.2024 15:30;198341
26.01.2024 15:40;197093
26.01.2024 15:50;199908
26.01.2024 16:00;198516
26.01.2024 16:10;197939
26.01.2024 16:20;195726
26.01.2024 16:30;195906
26.01.2024 16:40;198302
26.01.2024 16:50;194681
26.01.2024 17:00;195319
26.01.2024 17:10;193563
26.01.2024 17:20;198665
26.01.2024 17:30;197262
26.01.2024 17:40;193528
26.01.2024 17:50;193640
26.01.2024 18:00;195293
26.01.2024 18:10;196355
26.01.2024 18:20;191343
26.01.2024 18:30;191120
26.01.2024 18:40;192867
26.01.2024 18:50;194674
26.01.2024 19:00;180265
26.01.2024 19:10;181125
26.01.2024 19:20;177720
26.01.2024 19:30;176046
26.01.2024 19:40;180807
26.01.2024 19:50;178278
26.01.2024 20:00;176492
26.01.2024 20:10;179738
26.01.2024 20:20;180710
26.01.2024 20:30;179337
26.01.2024 20:40;178833
26.01.2024 20:50;179281
26.01.2024 21:00;166724
26.01.2024 21:10;165258
26.01.2024 21:20;166208
26.01.2024 21:30;168062
26.01.2024 21:40;167763
26.01.2024 21:50;167532
26.01.2024 22:00;165787
26.01.2024 22:10;167008
26.01.2024 22:20;164014
26.01.2024 22:30;167548
26.01.2024 22:40;169423
26.01.2024 22:50;165069
26.01.2024 23:00;166401
26.01.2024 23:10;167774
26.01.2024 23:20;169159
26.01.2024 23:30;166608
26.01.2024 23:40;166242
26.01.2024 23:50;164327
27.01.2024 00:00;135407
27.01.2024 00:10;138315
27.01.2024 00:20;135668
27.01.2024 00:30;135219
27.01.2024 00:40;135735
27.01.2024 00:50;135235
27.01.2024 01:00;134032
27.01.2024 01:10;136487
27.01.2024 01:20;135591
27.01.2024 01:30;135278
27.01.2024 01:40;133789
27.01.2024 01:50;137207
27.01.2024 02:00;136249
27.01.2024 02:10;134423
27.01.2024 02:20;136755
27.01.2024 02:30;134506
27.01.2024 02:40;134079
27.01.2024 02:50;134112
27.01.2024 03:00;132595
27.01.2024 03:10;135959
27.01.2024 03:20;132505
27.01.2024 03:30;133409
27.01.2024 03:40;132139
27.01.2024 03:50;135123
27.01.2024 04:00;135027
27.01.2024 04:10;134762
27.01.2024 04:20;133688
27.01.2024 04:30;133494
27.01.2024 04:40;135949
27.01.2024 04:50;134426
27.01.2024 05:00;135727
27.01.2024 05:10;135658
27.01.2024 05:20;138992
27.01.2024 05:30;142409
27.01.2024 05:40;143067
27.01.2024 05:50;143303
27.01.2024 06:00;146042
27.01.2024 06:10;147029
27.01.2024 06:20;149136
27.01.2024 06:30;150370
27.01.2024 06:40;152345
27.01.2024 06:50;154644
27.01.2024 07:00;154570
27.01.2024 07:10;155692
27.01.2024 07:20;156289
27.01.2024 07:30;157128
27.01.2024 07:40;158858
27.01.2024 07:50;162079
27.01.2024 08:00;161657
27.01.2024 08:10;164922
27.01.2024 08:20;165360
27.01.2024 08:30;163511
27.01.2024 08:40;168602
27.01.2024 08:50;169992
27.01.2024 09:00;168441
27.01.2024 09:10;170562
27.01.2024 09:20;168647
27.01.2024 09:30;170079
27.01.2024 09:40;168035
27.01.2024 09:50;167242
27.01.2024 10:00;169358
27.01.2024 10:10;169746
27.01.2024 10:20;169335
27.01.2024 10:30;168156
27.01.2024 10:40;169332
27.01.2024 10:50;170336
27.01.2024 11:00;169865
27.01.2024 11:10;170206
27.01.2024 11:20;168927
27.01.2024 11:30;171690
27.01.2024 11:40;168168
27.01.2024 11:50;170663
27.01.2024 12:00;164769
27.01.2024 12:10;163717
27.01.2024 12:20;162692
27.01.2024 12:30;162204
27.01.2024 12:40;164550
27.01.2024 12:50;160862
27.01.2024 13:00;166743
27.01.2024 13:10;167602
27.01.2024 13:20;170054
27.01.2024 13:30;168768
27.01.2024 13:40;166746
27.01.2024 13:50;167733
27.01.2024 14:00;167277
27.01.2024 14:10;167133
27.01.2024 14:20;169666
27.01.2024 14:30;166140
27.01.2024 14:40;170611
27.01.2024 14:50;169440
27.01.2024 15:00;169834
27.01.2024 15:10;167504
27.01.2024 15:20;167973
27.01.2024 15:30;166048
27.01.2024 15:40;167411
27.01.2024 15:50;168938
27.01.2024 16:00;170142
27.01.2024 16:10;166537
27.01.2024 16:20;167650
27.01.2024 16:30;167971
27.01.2024 16:40;166104
27.01.2024 16:50;169085
27.01.2024 17:00;163644
27.01.2024 17:10;164437
27.01.2024 17:20;164052
27.01.2024 17:30;163546
27.01.2024 17:40;164719
27.01.2024 17:50;164407
27.01.2024 18:00;164172
27.01.2024 18:10;163637
27.01.2024 18:20;165209
27.01.2024 18:30;167210
27.01.2024 18:40;164940
27.01.2024 18:50;166224
27.01.2024 19:00;150507
27.01.2024 19:10;152829
27.01.2024 19:20;150946
27.01.2024 19:30;150377
27.01.2024 19:40;151483
27.01.2024 19:50;154380
27.01.2024 20:00;154017
27.01.2024 20:10;152957
27.01.2024 20:20;150293
27.01.2024 20:30;152298
27.01.2024 20:40;153045
27.01.2024 20:50;152855
27.01.2024 21:00;139422
27.01.2024 21:10;140853
27.01.2024 21:20;142092
27.01.2024 21:30;142992
27.01.2024 21:40;138894
27.01.2024 21:50;141945
27.01.2024 22:00;142403
27.01.2024 22:10;143462
27.01.2024 22:20;143227
27.01.2024 22:30;143062
27.01.2024 22:40;140988
27.01.2024 22:50;139326
27.01.2024 23:00;141598
27.01.2024 23:10;143690
27.01.2024 23:20;144278
27.01.2024 23:30;143254
27.01.2024 23:40;142832
27.01.2024 23:50;142757
28.01.2024 00:00;134418
28.01.2024 00:10;135057
28.01.2024 00:20;137756
28.01.2024 00:30;133838
28.01.2024 00:40;137674
28.01.2024 00:50;134769
28.01.2024 01:00;137240
28.01.2024 01:10;133142
28.01.2024 01:20;136131
28.01.2024 01:30;134147
28.01.2024 01:40;133129
28.01.2024 01:50;135580
28.01.2024 02:00;136766
28.01.2024 02:10;133985
28.01.2024 02:20;133003
28.01.2024 02:30;135114
28.01.2024 02:40;135121
28.01.2024 02:50;136074
28.01.2024 03:00;136676
28.01.2024 03:10;135163
28.01.2024 03:20;138035
28.01.2024 03:30;135588
28.01.2024 03:40;134732
28.01.2024 03:50;132835
28.01.2024 04:00;134858
28.01.2024 04:10;134747
28.01.2024 04:20;136692
28.01.2024 04:30;135946
28.01.2024 04:40;133483
28.01.2024 04:50;135510
28.01.2024 05:00;136259
28.01.2024 05:10;139278
28.01.2024 05:20;140051
28.01.2024 05:30;141595
28.01.2024 05:40;142278
28.01.2024 05:50;144504
28.01.2024 06:00;147530
28.01.2024 06:10;145391
28.01.2024 06:20;148600
28.01.2024 06:30;149699
28.01.2024 06:40;153161
28.01.2024 06:50;156171
28.01.2024 07:00;155165
28.01.2024 07:10;153631
28.01.2024 07:20;157754
28.01.2024 07:30;160898
28.01.2024 07:40;161490
28.01.2024 07:50;162482
28.01.2024 08:00;162576
28.01.2024 08:10;162233
28.01.2024 08:20;166081
28.01.2024 08:30;165213
28.01.2024 08:40;170896
28.01.2024 08:50;169632
28.01.2024 09:00;169061
28.01.2024 09:10;169015
28.01.2024 09:20;169793
28.01.2024 09:30;169573
28.01.2024 09:40;171607
28.01.2024 09:50;170212
28.01.2024 10:00;168835
28.01.2024 10:10;172768
28.01.2024 10:20;170006
28.01.2024 10:30;171085
28.01.2024 10:40;169020
28.01.2024 10:50;170477
28.01.2024 11:00;170399
28.01.2024 11:10;167098
28.01.2024 11:20;172955
28.01.2024 11:30;171868
28.01.2024 11:40;169336
28.01.2024 11:50;168279
28.01.2024 12:00;163517
28.01.2024 12:10;163126
28.01.2024 12:20;163530
28.01.2024 12:30;163283
28.01.2024 12:40;163755
28.01.2024 12:50;165167
28.01.2024 13:00;169050
28.01.2024 13:10;166624
28.01.2024 13:20;170242
28.01.2024 13:30;170659
28.01.2024 13:40;172926
28.01.2024 13:50;166513
28.01.2024 14:00;168562
28.01.2024 14:10;165075
28.01.2024 14:20;169028
28.01.2024 14:30;167376
28.01.2024 14:40;171083
28.01.2024 14:50;167036
28.01.2024 15:00;165664
28.01.2024 15:10;167491
28.01.2024 15:20;165235
28.01.2024 15:30;169325
28.01.2024 15:40;165100
28.01.2024 15:50;168241
28.01.2024 16:00;165081
28.01.2024 16:10;167718
28.01.2024 16:20;170663
28.01.2024 16:30;168739
28.01.2024 16:40;166903
28.01.2024 16:50;168151
28.01.2024 17:00;164757
